Title,Author,Publisher,Publish Date,Price,Rating,Review Count,Detail URL
AI 코스웨어와 초등 교육,"최우현, 최철웅, 맹준오, 김가람, 김관태 외 1명
                                        
정보 더 보기/감추기



최우현
최철웅
맹준오
김가람
김관태
심원지",커뮤니케이션북스,2025년 09월,12000,10.0,2,https://www.yes24.com/product/goods/153294899
"시작해요, 커서",리브로웍스/김성훈 역,인사이트(insight),2025년 11월,19800,9.8,25,https://www.yes24.com/product/goods/162001730
기업의 생존! AI 트랜스포메이션,정종기,형설eLife,2025년 03월,25650,0.0,0,https://www.yes24.com/product/goods/143255355
구글 AI Gemini 그림 초등왕,코딩 코치스,BOOKK(부크크),2025년 07월,15800,0.0,0,https://www.yes24.com/product/goods/149243919
AI 작화법,하묘,성안당,2025년 08월,22500,9.7,34,https://www.yes24.com/product/goods/151260269
AI 시대의 노 워크 혁명,필립 드리말카/이병욱 역,에이콘온,2025년 02월,23750,9.6,20,https://www.yes24.com/product/goods/141815530
현장에서 바로 활용할 수 있는 IT 컨설팅 가이드,이정훈,렛츠북(book),2024년 07월,20700,0.0,0,https://www.yes24.com/product/goods/129776238
컴퓨터 비전 5/e,E.R. 데이비스/전성빈 역,에이콘출판사,2022년 07월,76500,10.0,2,https://www.yes24.com/product/goods/110544435
인공지능 딥러닝 직접 코딩하기 with 라즈베리파이 피코,서민우,앤써북,2021년 11월,15300,9.3,4,https://www.yes24.com/product/goods/105467803
실전 금융 머신러닝 완벽 분석,"마르코스 로페즈 데 프라도/이병욱, 이기홍, 하석근 역",에이콘출판사,2018년 11월,36000,3.3,8,https://www.yes24.com/product/goods/66923133
디지털 트윈 구축과 배포,"시암 바란 나트, 피터 반 샬크윅/최만균 역",에이콘출판사,2024년 03월,27000,0.0,0,https://www.yes24.com/product/goods/125346975
AI와 의료 임상,고범석,커뮤니케이션북스,2024년 08월,12000,8.0,1,https://www.yes24.com/product/goods/132394203
"Hey, 파이썬! 생성형 AI 활용 앱 만들어 줘","김한호, 최태온, 윤택한",성안당,2024년 03월,35100,9.8,50,https://www.yes24.com/product/goods/125314203
디지털 전환 시대의 AI 디지털 교육,"홍지연, 홍장우",생능북스,2025년 02월,18000,9.9,26,https://www.yes24.com/product/goods/141696274
랭체인으로 RAG 개발하기: VectorRAG & GraphRAG,서지영,길벗,2025년 04월,26100,9.3,11,https://www.yes24.com/product/goods/145605137
AI 프롬프트와 음악 교육,"권혜근, 문현경",커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/159257319
의료 인공지능,윤규백,커뮤니케이션북스,2025년 07월,12000,0.0,0,https://www.yes24.com/product/goods/148696672
머신러닝 파워드 애플리케이션,에마뉘엘 아메장/박해선 역,한빛미디어,2021년 09월,24300,9.3,24,https://www.yes24.com/product/goods/103454086
"AI의 광기, 통제 불가능한 미래가 온다",조광현,(주)박영사,2025년 11월,16000,10.0,1,https://www.yes24.com/product/goods/163046028
생활코딩 머신러닝 실습편 with 파이썬 텐서플로,"이숙번, 이고잉",위키북스,2021년 12월,21600,0.0,0,https://www.yes24.com/product/goods/105373169
ATC 자격증 프로젝트 따라하기 1급 2급,손미나,구민사,2017년 03월,25200,4.7,6,https://www.yes24.com/product/goods/30559337
실무로 통하는 인과추론 with 파이썬,"마테우스 파쿠레/신진수, 가짜연구소 인과추론팀 역/박지용 감수",한빛미디어,2024년 03월,34200,9.8,30,https://www.yes24.com/product/goods/125196916
실전 금융산업 빅데이터 분석,김유신 등저,비제이퍼블릭(BJ퍼블릭),2023년 06월,19800,10.0,5,https://www.yes24.com/product/goods/119511113
"AI시대, 5분 혁명","차문현, 김기진",에릭스토리,2025년 11월,16200,0.0,0,https://www.yes24.com/product/goods/161344221
AI와 웹소설,박성준,커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/158925915
파이썬 데이터 분석가 되기+챗GPT,셀레나,골든래빗,2024년 11월,23400,0.0,0,https://www.yes24.com/product/goods/136469562
챗GPT 엔지니어링,"정우진, 고향갑, 이호준, 이재화, 양재군",파람북,2023년 12월,19800,0.0,0,https://www.yes24.com/product/goods/124154157
인공지능과 인간,마쓰오 유타카/송주명 역,진인진,2019년 06월,15200,0.0,0,https://www.yes24.com/product/goods/78566321
"AIED, 인공지능 활용 교육",김민지,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/168277238
AI와 메타 인지 학습법,황충연,커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/155296847
AI와 디지털 레플리카,박유선,커뮤니케이션북스,2026년 01월,12000,0.0,0,https://www.yes24.com/product/goods/170649773
AI 의료 윤리,유주선,커뮤니케이션북스,2026년 01월,12000,0.0,0,https://www.yes24.com/product/goods/170623492
"AI와 공간, 살아 있는 플랫폼",김형민,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/167537890
인공지능과 데이터의 소유,김시열,커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/161497474
AI와 고용 차별,오선정,커뮤니케이션북스,2025년 12월,12000,0.0,0,https://www.yes24.com/product/goods/167600349
AI와 디자인 싱킹 가이드,"허웅, 이한진",커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/167430031
Azure OpenAI로 ChatGPT와 LLM 시스템 쉽고 빠르게 구축하기,"가모 히로사토, 나가타 쇼헤이, 다테와키 유타, 미야타 다이시, 요시다 신고 외 4명
                                        
정보 더 보기/감추기



가모 히로사토
나가타 쇼헤이
다테와키 유타
미야타 다이시
요시다 신고
이토 슌타
하나가사키 노부스케
원밀리언라인즈코딩
배인진",제이펍,2025년 03월,27000,10.0,7,https://www.yes24.com/product/goods/142954291
AI  혁명,송경희,메디치미디어,2025년 05월,18000,10.0,1,https://www.yes24.com/product/goods/146505415
IT 트렌드 2025,김지현,크레타,2024년 10월,18000,9.2,26,https://www.yes24.com/product/goods/133327806
챗GPT 제대로 써먹기,조민정,한빛미디어,2024년 09월,19800,9.2,26,https://www.yes24.com/product/goods/133320713
한 권으로 끝내는 미드저니,민자경,에듀웨이,2025년 04월,20700,9.0,12,https://www.yes24.com/product/goods/143604796
아는 만큼 보이는 AI,최기원,길벗,2024년 08월,17100,9.7,22,https://www.yes24.com/product/goods/130027463
생성형 AI의 구조,오카노하라 다이스케/정원창 역,제이펍,2025년 05월,16200,9.6,5,https://www.yes24.com/product/goods/145386781
신경망 첫걸음,타리크 라시드 / 송교석 역,한빛미디어,2017년 04월,22500,9.3,42,https://www.yes24.com/product/goods/37883845
"실전! 12가지 프로젝트로 배우는 OpenAI API, 랭체인 완벽 활용법","김준성, 브라이스 유, 안상준",위키북스,2024년 10월,28800,0.0,0,https://www.yes24.com/product/goods/135726200
AI+로봇,김영재,MID 엠아이디,2025년 08월,14400,9.6,14,https://www.yes24.com/product/goods/151357495
실전! RAG 기반 생성형 AI 개발,"데니스 로스먼/307번역랩, 류광 역",위키북스,2025년 03월,28800,0.0,0,https://www.yes24.com/product/goods/143311442
생성형 AI 업무 혁신 2,"박찬규, 윤가희",위키북스,2024년 08월,19800,10.0,3,https://www.yes24.com/product/goods/129868737
데이터 과학을 위한 파이썬 머신러닝,최성철,한빛아카데미,2022년 01월,30000,6.8,4,https://www.yes24.com/product/goods/105866234
OpenCV 4로 배우는 컴퓨터 비전과 머신 러닝,황선규,길벗,2019년 04월,37800,9.0,21,https://www.yes24.com/product/goods/71829618
AI 툴킷,김규태,길벗,2024년 05월,19800,10.0,10,https://www.yes24.com/product/goods/126594820
챗GPT 교사 마스터 플랜,한민철,책바세,2023년 10월,21600,9.7,29,https://www.yes24.com/product/goods/122881163
"인공지능, 주식투자 좀 부탁해",곽경일,비제이퍼블릭(BJ퍼블릭),2023년 06월,22500,8.6,23,https://www.yes24.com/product/goods/119184845
"대규모 언어 모델, 핵심만 빠르게!",안드리 부르코프/박해선 역,인사이트(insight),2025년 10월,21600,10.0,1,https://www.yes24.com/product/goods/159566794
AI 프롬프트 의미 설계,김한성,커뮤니케이션북스,2025년 08월,12000,10.0,4,https://www.yes24.com/product/goods/150157101
데이터 마이닝 개념과 기법 4/e,"지아웨이 한, 지안 페이, 항항 통/동준상 역",에이콘출판사,2025년 01월,49500,0.0,0,https://www.yes24.com/product/goods/141377702
온톨로지 과학자를 위한 지식그래프,"딘 알레망, 제임스 핸들러, 파비엔 갠던/김학래 역",한빛아카데미,2021년 10월,42750,0.0,0,https://www.yes24.com/product/goods/104984379
강화 학습,오일석,한빛아카데미,2025년 07월,38000,0.0,0,https://www.yes24.com/product/goods/149677992
트랜스포머로 시작하는 자연어 처리,"Denis Rothman/김윤기, 박지성, 임창대, 하헌규 역",영진닷컴,2024년 07월,37800,9.8,31,https://www.yes24.com/product/goods/128212003
마이크로비트 IoT 사물인터넷 정복,이연곤,앤써북,2022년 08월,16920,9.8,10,https://www.yes24.com/product/goods/111421642
파이썬 딥러닝 파이토치 (Python Deep Learning PyTorch),"이경택, 방성수, 안상준",정보문화사,2020년 10월,22500,8.6,39,https://www.yes24.com/product/goods/93376077
"생성형 AI 투닝, 수업의 터닝포인트가 되다 vol.1","툰스퀘어, 에듀테크교사연구회",툰스퀘어,2024년 07월,16200,9.6,9,https://www.yes24.com/product/goods/129077501
챗GPT로 만나는 우리집 AI 주치의,안상현,한빛미디어,2025년 05월,19800,9.8,16,https://www.yes24.com/product/goods/146810789
AI와 스토리텔링 확장,송창렬,커뮤니케이션북스,2025년 09월,10920,0.0,0,https://www.yes24.com/product/goods/153838837
AI와 심리상담,황매향 역,커뮤니케이션북스,2025년 08월,12000,0.0,0,https://www.yes24.com/product/goods/149866394
데이터 엔지니어를 위한 97가지 조언,토비아스 메이시/임혜연 역,길벗,2023년 10월,22500,9.9,9,https://www.yes24.com/product/goods/123057139
혼자 공부하는 머신러닝+딥러닝,박해선,한빛미디어,2020년 12월,23400,9.7,120,https://www.yes24.com/product/goods/96024871
직장인을 위한 챗GPT,이안 클레이턴/김상규 역,한빛미디어,2023년 05월,16200,8.9,40,https://www.yes24.com/product/goods/118628558
Amazon Bedrock 실전 생성형 AI 앱 개발,"온다 미노루, 쿠마다 칸, 모리타 카즈아키/김영진, 임연욱 역 외 2명
                                        
정보 더 보기/감추기



온다 미노루
쿠마다 칸
모리타 카즈아키
김영진
임연욱
김기철
김휘경",위키아카데미,2025년 11월,31500,0.0,0,https://www.yes24.com/product/goods/166382465
리액트 인터뷰 가이드,"수디르 조나, 앤드류 바이스덴/김용찬, 강주희 역",위키북스,2024년 08월,25200,9.6,5,https://www.yes24.com/product/goods/130271536
AI 휴머노이드 로봇,손영성,커뮤니케이션북스,2025년 10월,12000,0.0,0,https://www.yes24.com/product/goods/154845233
자바와 파이썬으로 만드는 빅데이터 시스템,황세규,제이펍,2023년 05월,27000,9.8,14,https://www.yes24.com/product/goods/118611367
딥러닝 텐서플로 교과서,서지영,길벗,2021년 04월,25200,10.0,9,https://www.yes24.com/product/goods/100295267
파이썬 딥러닝 머신러닝 입문,오승환,정보문화사,2021년 01월,22500,9.0,16,https://www.yes24.com/product/goods/96087004
챗GPT를 활용한 아두이노 입문,"장문철, 박준원",앤써북,2023년 04월,15930,10.0,6,https://www.yes24.com/product/goods/118335526
5초 안에 사로잡아라,김정수,비욘드북스,2025년 09월,25200,9.8,19,https://www.yes24.com/product/goods/154638256
스트리밍 시스템,"타일러 아키다우, 슬라바 체르냑, 루벤 락스/이덕기, 전웅 역",에이콘출판사,2021년 06월,31500,10.0,1,https://www.yes24.com/product/goods/102360104
파이썬 + AI,"안용제, 김남규",디지털북스,2024년 07월,25200,10.0,2,https://www.yes24.com/product/goods/128218982
초·중·고 디지털 새싹을 위한 인공지능윤리,"마대성, 신수범, 박남제, 한정혜",연두에디션,2023년 09월,10000,0.0,0,https://www.yes24.com/product/goods/122668476
엑셀로 배우는 순환 신경망·강화학습 초(超)입문,"와쿠이 요시유키, 와쿠이 사다미/권기태 역",성안당,2020년 07월,20700,0.0,0,https://www.yes24.com/product/goods/91220397
BCI와 AI 윤리,박형빈,커뮤니케이션북스,2025년 02월,12000,0.0,0,https://www.yes24.com/product/goods/142162453
교사를 위한 AI 툴,임태형,커뮤니케이션북스,2025년 05월,12000,10.0,1,https://www.yes24.com/product/goods/146309485
챗GPT는 심리상담을 할 수 있을까?,박정혜,오도스,2023년 08월,16200,9.7,41,https://www.yes24.com/product/goods/120791883
AI 프라이버시 리스크와 개인정보 보호,백남정,커뮤니케이션북스,2025년 12월,12000,10.0,1,https://www.yes24.com/product/goods/167507487
학교에서 만나는 인공지능 이야기,황유리,한그루,2025년 11월,18000,0.0,0,https://www.yes24.com/product/goods/167463625
"지금 안 배우면 뒤처진다, AI 공부법",권성민,STA,2025년 11월,27550,10.0,1,https://www.yes24.com/product/goods/167434328
AI 위험사회와 정치,최윤재,커뮤니케이션북스,2025년 11월,12000,0.0,0,https://www.yes24.com/product/goods/165600193
인지와 인공지능,"캐서린 헤일스, 윤미선, 김은주, 오릿 핼펀, 문규민 외 5명
                                        
정보 더 보기/감추기



캐서린 헤일스
윤미선
김은주
오릿 핼펀
문규민
홍남희
정희원
이혜정
송은주
김지훈",갈무리,2025년 07월,17100,0.0,0,https://www.yes24.com/product/goods/151291357
한국어 임베딩,이기창/NAVER Chatbot Model 감수,에이콘출판사,2019년 09월,31500,8.7,9,https://www.yes24.com/product/goods/78569687
알고리즘 마케팅,일리야 캐서브/조종희 역,에이콘출판사,2019년 05월,31500,8.3,4,https://www.yes24.com/product/goods/73165833
당장 써먹는 AI 프롬프트 사전,"김봉조, 라미경",홍릉,2024년 01월,28000,7.2,5,https://www.yes24.com/product/goods/124856799
머신 러닝 교과서: 파이토치 편,"유시 (헤이든) 류, 바히드미자리리, 세바스찬 라시카/박해선 역",길벗,2023년 11월,52200,10.0,8,https://www.yes24.com/product/goods/123802975
인공지능 기반 의료,앤서니 C. 창/고석범 역,에이콘출판사,2023년 07월,54000,0.0,0,https://www.yes24.com/product/goods/119782859
챗GPT 영어교실,"반병현, 황현목, 이제종",생능북스,2023년 07월,17100,9.9,30,https://www.yes24.com/product/goods/119732698
"AI와 디지털 혁명, 미래 영상 제작의 판을 바꾸다","정진일, 장인보, 유시은, 허성희, 김은아 외 5명
                                        
정보 더 보기/감추기



정진일
장인보
유시은
허성희
김은아
유경화
강연례
나승천
이신우
김진수",두온교육(주),2025년 02월,19800,10.0,2,https://www.yes24.com/product/goods/142209703
